CUSTOMER_ID,FIRST_NAME,LAST_NAME,COUNTRY,AGE_GROUP,EDUCATION_LEVEL,MARITAL_STATUS
4283,Cassie,Paiva,Bahrain,25-39,3,2
4284,Palmer,Snyders,Brazil,25-39,3,2
4285,Danna,Sourlis,Poland,25-39,3,2
4286,Alfredo,Salasar,Mozambique,25-39,3,1
4287,Dayna,Balistreri,Turkey,18-25,1,2
4288,Liliana,Oba,Switzerland,18-25,1,2
4289,Kala,Coup,France,40-55,0,1
4290,Patria,Pengra,Panama,25-39,1,2
4291,Madeleine,Hoehn,United Arab Emirates,18-25,2,1
4292,Sunshine,Closson,Sweden,25-39,4,2
4293,Cher,Vandyck,Macedonia (FYROM),25-39,2,1
4294,Kristian,Pisegna,Ecuador,25-39,2,1
4295,Wilfredo,Selk,Poland,25-39,2,2
4296,Pearlie,Dyba,Mexico,55-67,3,1
4297,Fallon,Styer,Honduras,18-25,1,1
4298,Isabella,Niten,United States,25-39,3,0
4299,Karla,Hirano,Hungary,18-25,1,1
4300,Cathrine,Klunder,Palestine,25-39,6,1
4301,Merrie,Vrabel,Nepal,25-39,6,1
4302,Jene,Ketring,Belgium,18-25,1,2
4303,Davina,Bergsma,Nepal,25-39,1,1
4304,Kathlene,Zorc,Malaysia,55-67,3,1
4305,Rolanda,Villao,Singapore,40-55,1,1
4306,Martin,Narayan,Kuwait,40-55,4,0
4307,Pamula,Eichberg,United States,25-39,3,2
4308,Nathanael,Depottey,Afghanistan,18-25,3,3
4309,Denita,Elvey,Bulgaria,40-55,1,1
4310,Marna,Sillman,Nicaragua,18-25,3,3
4311,Lurlene,Griffon,United States,40-55,3,2
4312,Terrilyn,Kampmann,Colombia,55-67,1,1
4313,Laila,Granat,France,25-39,3,0
4314,Carla,Cavagna,Fiji,25-39,4,2
4315,Linwood,Firman,Philippines,25-39,1,2
4316,Jamal,Luciani,Canada,25-39,3,2
4317,Carmine,Koczwara,Tanzania,25-39,1,0
4318,Abraham,Bourdage,Austria,25-39,4,2
4319,Annalee,Granier,Kazakhstan,18-25,1,2
4320,Miyoko,Hodgman,Bulgaria,40-55,3,2
4321,Kyle,Augeri,Bosnia & Herzegovina,25-39,2,1
4322,Zenaida,Charity,Ireland,18-25,1,2
4323,Russel,Dickirson,Guatemala,18-25,0,1
4324,Herta,Lindzy,Austria,25-39,4,1
4325,Charles,Matye,Guatemala,18-25,4,0
4326,Shanita,Jayson,Romania,18-25,6,1
4327,Branda,Tointon,Curaçao,25-39,6,2
4328,Lakenya,Chadwick,Thailand,25-39,2,1
4329,Abraham,Bofinger,Iran,55-67,3,1
4330,Julee,Zunker,Mongolia,25-39,0,1
4331,Mose,Stockmaster,Norway,55-67,4,0
4332,Masako,Ponzio,Brazil,25-39,3,2
4333,Shelli,Kellems,Grenada,55-67,3,2
4334,Sherrie,Pillar,Jamaica,18-25,3,2
4335,Jarrett,Pfahl,Monaco,40-55,4,1
4336,Gabriel,Losito,Spain,40-55,2,2
4337,Loida,Viscera,Uruguay,40-55,1,2
4338,Hulda,Mcentegart,Turkey,25-39,3,2
4339,Isela,Caride,Romania,18-25,1,2
4340,Georgine,Carlucci,Laos,40-55,3,0
4341,Angelika,Dallavalle,Thailand,25-39,4,1
4342,Shandra,Gohring,St. Lucia,25-39,1,0
4343,Raylene,Bozich,Latvia,25-39,4,0
4344,Marvis,Huzzard,Jamaica,18-25,2,1
4345,Hyon,Chauhan,Puerto Rico,25-39,1,2
4346,Johnette,Ettinger,Barbados,25-39,3,2
4347,Slyvia,Cotto,Estonia,25-39,1,0
4348,Misha,Munning,Kazakhstan,18-25,1,1
4349,Tamika,Psencik,Czechia,18-25,3,0
4350,Mittie,Raub,Cyprus,18-25,3,1
4351,Alexander,Ryun,Sweden,18-25,1,3
4352,Renate,Bajorek,Sweden,18-25,3,2
4353,Loni,Eagleston,Côte d’Ivoire,25-39,1,2
4354,Kiley,Blandon,Singapore,40-55,1,2
4355,Ivette,Rolston,New Zealand,18-25,3,2
4356,Malissa,Margheim,Russia,18-25,3,2
4357,Dwight,Coder,Kazakhstan,25-39,3,2
4358,Iesha,Majica,Equatorial Guinea,25-39,2,2
4359,Noma,Gullotta,Benin,25-39,2,3
4360,Chadwick,Reemer,Vietnam,25-39,2,2
4361,Rayna,Capo,Zambia,25-39,1,2
4362,Jesica,Milnik,Finland,25-39,1,3
4363,Ligia,Peppin,Iran,40-55,2,1
4364,Eric,Trollinger,Zimbabwe,18-25,1,2
4365,Lilliana,Reaollano,Spain,25-39,1,2
4366,Deja,Nocum,Nigeria,18-25,4,1
4367,Norris,Wyatt,Argentina,18-25,1,2
4368,Heide,Lucker,Netherlands,25-39,2,2
4369,Simonne,Martowski,Jamaica,25-39,3,1
4370,Corazon,Cuttino,Lebanon,55-67,2,3
4371,Shirlene,Pleas,Iraq,55-67,3,1
4372,Britni,Shiflet,Switzerland,18-25,1,2
4373,Abbey,Coatsworth,Brazil,25-39,4,2
4374,Sunshine,Thao,Azerbaijan,18-25,4,2
4375,Eli,Srnsky,Serbia,25-39,3,1
4376,Lourie,Condo,Bulgaria,25-39,1,0
4377,Sandee,Croxton,Bulgaria,18-25,2,2
4378,Eugene,Tille,Caribbean Netherlands,40-55,6,2
4379,Meridith,Domnick,Germany,25-39,1,3
4380,Meagan,Gittler,Poland,18-25,2,2
4381,Colby,Poplin,Belgium,40-55,2,1
4382,Vince,Meakin,Sudan,25-39,3,2
4383,Coralee,Mcmickell,Indonesia,25-39,1,2
4384,Joya,Traina,Iran,18-25,1,2
4385,Rolando,Oshey,Iraq,40-55,3,3
4386,Mitzie,Niverson,Slovakia,25-39,1,3
4387,Alverta,Ohta,Saudi Arabia,25-39,3,1
4388,Deanna,Scheaffer,France,25-39,2,2
4389,Cheryle,Rosenbloom,Brazil,40-55,1,2
4390,Danyell,Sodaro,Portugal,55-67,3,1
4391,Leontine,Rowntree,Cook Islands,18-25,3,2
4392,Jeannetta,Schimel,Estonia,55-67,3,2
4393,Deja,Gasquet,Lithuania,25-39,6,2
4394,Sherie,Debord,Singapore,55-67,1,3
4395,Marivel,Kaeser,Macau,18-25,2,0
4396,Bruno,Feith,France,40-55,3,0
4397,Winter,Vanloon,Czechia,18-25,3,1
4398,Daniella,Hora,Finland,40-55,2,0
4399,Krystin,Bocook,Mauritius,18-25,3,2
4400,Minerva,Schaffner,Poland,25-39,3,1
4401,Emiko,Traher,Benin,25-39,1,2
4402,Everett,Hautala,Georgia,25-39,2,2
4403,Myrtis,Schutte,Belarus,40-55,3,2
4404,Mercedes,Scibetta,Timor-Leste,25-39,3,3
4405,Jeanie,Stenman,Saudi Arabia,18-25,1,0
4406,Shirly,Nunnally,Saudi Arabia,55-67,3,0
4407,Jonnie,Sheil,Laos,18-25,2,2
4408,Hang,Embs,Angola,55-67,2,3
4409,Freddy,Travieso,Peru,40-55,3,3
4410,Lavette,Voce,Papua New Guinea,55-67,1,2
4411,Yuriko,Desmith,Rwanda,25-39,4,2
4412,Archie,Kociolek,Taiwan,18-25,1,0
4413,Jeraldine,Hanemann,Cameroon,25-39,3,2
4414,Edyth,Suddoth,Chile,25-39,0,2
4415,Hector,Sparaco,Armenia,18-25,1,0
4416,Kandy,Halbert,Czechia,25-39,1,2
4417,Marcelene,Tomka,Iceland,18-25,1,2
4418,Cary,Sundberg,China,25-39,3,2
4419,Renata,Lafemina,United States,25-39,2,2
4420,Malena,Kannan,Greece,25-39,2,1
4421,Maurice,Kearby,Zambia,18-25,1,3
4422,Grace,Redding,Morocco,40-55,2,1
4423,Mirna,Zand,Venezuela,25-39,3,1
4424,Alise,Scachette,Kenya,55-67,1,1
4425,Brandie,Lefore,Georgia,40-55,1,2
4426,Hosea,Fiorella,Grenada,55-67,4,2
4427,Willene,Muff,Kenya,25-39,4,2
4428,Dara,Tiblier,Madagascar,25-39,1,2
4429,Mimi,Lineman,Sri Lanka,40-55,3,1
4430,Yoshiko,Clattenburg,Czechia,55-67,1,2
4431,Chana,Willes,Bangladesh,25-39,2,2
4432,Socorro,Heimbigner,United Arab Emirates,40-55,3,2
4433,Kacie,Hosack,Sri Lanka,18-25,0,3
4434,Cassidy,Pearse,Finland,25-39,3,2
4435,Brian,Dooling,St. Vincent & Grenadines,25-39,3,0
4436,Vicki,Pacchiana,Spain,25-39,1,1
4437,Jinny,Matakonis,Australia,40-55,6,3
4438,Rosenda,Dumas,Venezuela,25-39,3,2
4439,Dawn,Mangis,Congo - Kinshasa,40-55,3,2
4440,Shaneka,Delullo,China,25-39,2,1
4441,Dorthy,Tell,South Korea,40-55,1,2
4442,Carlita,Suen,Sint Maarten,40-55,2,2
4443,Latesha,Tepfer,Senegal,18-25,2,2
4444,April,Ausland,El Salvador,18-25,3,2
4445,Dwight,Letters,Zimbabwe,55-67,3,1
4446,Karly,Nasser,Luxembourg,18-25,2,2
4447,Lajuana,Kaull,United Kingdom,25-39,2,2
4448,Kellye,Hottinger,Japan,18-25,2,1
4449,Damion,Lardone,Thailand,25-39,4,3
4450,Jovan,Domio,Switzerland,25-39,4,2
4451,Laine,Sorrentino,Argentina,25-39,3,2
4452,Ursula,Bottolfson,Ecuador,40-55,2,2
4453,Alena,Lehn,Portugal,55-67,1,2
4454,Rosette,Wesselink,Jordan,40-55,3,3
4455,Stepanie,Fuster,Portugal,25-39,3,2
4456,Debroah,Kingen,Romania,25-39,2,2
4457,Meta,Farace,Martinique,25-39,2,1
4458,Myung,Perch,South Africa,18-25,1,1
4459,Kimberlie,Rotz,Congo - Kinshasa,18-25,2,2
4460,Leslee,Funk,Switzerland,25-39,3,2
4461,Belen,Kalka,Slovakia,18-25,4,2
4462,Brynn,Rothenberg,Estonia,25-39,1,3
4463,Diamond,Leesman,Ukraine,40-55,3,0
4464,Tami,Gumaer,Czechia,25-39,4,1
4465,Imelda,Winkles,Italy,18-25,1,1
4466,Abraham,Thorson,Serbia,25-39,2,2
4467,Deidra,Swift,Zambia,25-39,2,0
4468,Adelia,Moulhem,Myanmar (Burma),25-39,3,1
4469,Estela,Gasca,Indonesia,40-55,4,1
4470,Leonia,Heaivilin,Jamaica,25-39,3,3
4471,Emmy,Beyrer,United States,25-39,1,0
4472,Valeri,Callister,Sweden,25-39,1,0
4473,Brianne,Verrue,Jordan,25-39,6,0
4474,Tarah,Feavel,Brunei,18-25,3,0
4475,Arletta,Bekis,Russia,25-39,1,2
4476,Chauncey,Savina,Paraguay,40-55,2,2
4477,Moira,Webbink,Portugal,18-25,2,1
4478,Preston,Hopkins,Nepal,40-55,1,1
4479,Annmarie,Evaristo,Taiwan,25-39,6,1
4480,Abdul,Eckle,El Salvador,40-55,3,2
4481,Melvina,Zillmer,Hong Kong,25-39,2,2
4482,Clinton,Drymon,Thailand,18-25,2,2
4483,Elenore,Halbershtam,Luxembourg,40-55,3,0
4484,Shaquana,Dinuzzo,Fiji,18-25,4,2
4485,Eunice,Kounce,Denmark,55-67,4,1
4486,Don,Boundy,Armenia,25-39,4,2
4487,Veronica,Kisto,United States,40-55,1,0
4488,Sam,Jahnel,Nigeria,25-39,3,2
4489,Annamae,Ver,Bermuda,25-39,3,2
4490,Everett,Claybrooks,Czechia,25-39,1,2
4491,Ilda,Laginess,Greece,25-39,2,2
4492,Tawanda,Cansler,Maldives,25-39,3,2
4493,Nicolas,Calmes,Belgium,25-39,2,2
4494,Essie,Freudenburg,Honduras,25-39,0,3
4495,Antony,Mejorado,Algeria,40-55,1,1
4496,Valentine,Edson,Hong Kong,25-39,1,2
4497,Nannie,Averitte,Austria,55-67,1,2
4498,Alphonso,Nivala,Trinidad & Tobago,18-25,1,1
4499,Kathlene,Puentes,Norway,25-39,1,1
4500,Rebbecca,Bladt,Iraq,25-39,3,1
4501,Nga,Urbina,Nepal,25-39,3,2
4502,Marcene,Horten,Sweden,25-39,3,1
4503,Mellisa,Tarpley,Nepal,40-55,3,1
4504,Leontine,Fencil,Egypt,18-25,2,1
4505,Tommie,Conkright,United Kingdom,18-25,0,2
4506,Karry,Lasage,Austria,40-55,3,2
4507,Moises,Rad,France,18-25,3,2
4508,Alana,Spiegle,Finland,25-39,0,2
4509,Madge,Manginelli,Canada,25-39,1,2
4510,Grant,Samorano,Macau,25-39,2,2
4511,Charlesetta,Dispirito,Armenia,25-39,4,0
4512,Bennie,Urby,Brazil,18-25,1,2
4513,Larue,Adan,Finland,25-39,1,3
4514,Kaye,Babers,Finland,18-25,3,2
4515,Katherina,Usery,Guadeloupe,25-39,4,2
4516,Fermin,Sorokin,Switzerland,25-39,2,0
4517,Pamila,Diedrick,Vietnam,25-39,3,3
4518,Trina,Cordes,Honduras,25-39,2,1
4519,Casey,Santibanez,Croatia,25-39,1,2
4520,Wendi,Ronquillo,Maldives,40-55,1,1
4521,Krystle,Paviolitis,Egypt,25-39,6,2
4522,In,Arakawa,Russia,25-39,3,2
4523,Freda,Patricia,Zambia,40-55,3,1
4524,Krysten,Orduna,Denmark,18-25,1,2
4525,Mara,Panila,Hong Kong,25-39,3,2
4526,Evangelina,Roa,Kenya,40-55,4,1
4527,Shalanda,Daily,Egypt,25-39,1,2
4528,Earnestine,Ras,Greece,18-25,6,2
4529,Bette,Panessa,Ireland,18-25,0,2
4530,Yoko,Yeo,Italy,40-55,1,3
4531,Adelaide,Zecchini,Estonia,40-55,4,1
4532,Alvera,Ernstrom,United States,25-39,1,1
4533,Dino,Botkin,France,18-25,3,2
4534,Zachery,Voitier,Luxembourg,25-39,4,1
4535,Stephane,Cardono,Pakistan,40-55,1,2
4536,Fiona,Peterka,Estonia,18-25,3,1
4537,Malcolm,Callar,United Arab Emirates,25-39,2,1
4538,Blaine,Dash,Bahrain,25-39,4,2
4539,Estella,Burmester,Malta,18-25,1,2
4540,Elfriede,Frei,Russia,25-39,2,2
4541,Andra,Harlor,Gibraltar,18-25,2,0
4542,Kellye,Wisor,Sri Lanka,55-67,4,2
4543,Cordell,Hilst,Paraguay,25-39,2,0
4544,Gaston,Speirs,Martinique,40-55,4,2
4545,Zofia,Giesler,Ghana,40-55,0,0
4546,Cuc,Wymore,Taiwan,40-55,1,3
4547,Judith,Nussbaumer,Germany,25-39,3,3
4548,Loyce,Atchley,Slovakia,18-25,6,2
4549,Angelyn,Blay,United States,40-55,3,1
4550,Lettie,Figurelli,Cyprus,40-55,4,2
4551,Gregg,Durst,China,25-39,1,2
4552,Aide,Mccaskey,Cyprus,25-39,1,1
4553,Tracey,Odonnel,Belarus,25-39,3,1
4554,Melisa,Pellot,Tanzania,25-39,2,2
4555,Torrie,Koop,Costa Rica,25-39,2,2
4556,Carmen,Huntress,Qatar,40-55,1,0
4557,Marybeth,Stemme,Zambia,18-25,1,0
4558,Reena,Legnon,Nicaragua,25-39,0,2
4559,Cathleen,Langille,India,25-39,2,1
4560,Willette,Caranza,Serbia,18-25,3,1
4561,Mac,Peschel,Chile,18-25,0,1
4562,Carrol,Zellefrow,Nicaragua,40-55,0,2
4563,Seymour,Essix,Albania,40-55,1,1
4564,Chin,Seykora,Bahrain,40-55,2,1
4565,Loretta,Mahaffey,Jamaica,18-25,3,0
4566,Lucia,Kabrick,Morocco,25-39,1,2
4567,Hanh,Pitcavage,Sint Maarten,25-39,6,0
4568,Jule,Rash,San Marino,25-39,3,2
4569,Elva,Souvannakhily,Estonia,25-39,1,0
4570,Indira,Weigold,Puerto Rico,25-39,1,2
4571,Sandi,Stofsky,Venezuela,25-39,1,3
4572,Jeanne,Schavone,Malaysia,55-67,3,1
4573,Kelsi,Pulford,French Polynesia,25-39,1,2
4574,Danae,Krentz,Georgia,25-39,1,3
4575,Lucia,Bickelhaupt,Brazil,18-25,1,2
4576,Megan,Ketchem,United States,40-55,4,2
4577,Etta,Bassani,Canada,18-25,3,2
4578,Joycelyn,Endow,Georgia,18-25,1,3
4579,Maryanne,Benintendi,Chile,40-55,3,2
4580,Tu,Milward,Costa Rica,25-39,2,2
4581,Percy,Trigo,Dominican Republic,18-25,0,3
4582,Bea,Cha,Qatar,18-25,0,1
4583,Marylou,Muzacz,Romania,40-55,2,2
4584,Ethan,Opper,Nigeria,25-39,2,1
4585,Abby,Battino,China,25-39,3,2
4586,Daniella,Fennern,Portugal,25-39,2,0
4587,Anthony,Karagiannis,Belgium,25-39,3,2
4588,Nelia,Schaner,Guam,18-25,2,3
4589,Shanelle,Flota,Canada,25-39,2,1
4590,Ashanti,Badalamenti,Japan,40-55,4,2
4591,Corrinne,Werdlow,Sweden,55-67,4,0
4592,Winnifred,Caporale,Martinique,25-39,2,2
4593,Alonso,Prochazka,Finland,18-25,3,2
4594,Annabel,Guthary,Fiji,18-25,1,3
4595,Huey,Lorsung,Fiji,18-25,3,2
4596,Alyse,Godard,Myanmar (Burma),40-55,0,1
4597,Willetta,Birdwell,Zambia,40-55,3,2
4598,Cheyenne,Schomaker,Peru,25-39,2,2
4599,Sanda,Dossett,Spain,55-67,3,1
4600,Nan,Ralon,Congo - Kinshasa,40-55,1,2
4601,Lottie,Versage,Argentina,40-55,1,1
4602,Garnet,Stopyra,Australia,25-39,2,0
4603,Magdalen,Yamaguchi,Armenia,18-25,2,2
4604,Mckenzie,Blinks,Israel,18-25,1,2
4605,Harmony,Enfield,Bosnia & Herzegovina,40-55,1,2
4606,Carlos,Monteagudo,United States,25-39,4,2
4607,Elias,Tooman,Sri Lanka,55-67,4,1
4608,Cassie,Satterwhite,Afghanistan,25-39,1,2
4609,Bernadine,Mukhtar,Togo,25-39,2,3
4610,Palmira,Kouns,United States,25-39,3,2
4611,Zelma,Cervone,Croatia,18-25,3,2
4612,Kyoko,Ondrey,Vietnam,40-55,3,2
4613,Luvenia,Deblieck,China,18-25,2,3
4614,Lakendra,Reeck,Madagascar,18-25,0,2
4615,Jose,Longueville,Belarus,25-39,1,0
4616,Billye,Aris,Sweden,25-39,1,1
4617,Mechelle,Derego,Puerto Rico,18-25,2,1
4618,Emmaline,Eustice,Cambodia,25-39,6,2
4619,Carmine,Nivala,Nicaragua,25-39,3,3
4620,Gil,Menhennett,Venezuela,40-55,1,1
4621,Normand,Lagrasse,Egypt,25-39,1,1
4622,Brian,Hrna,Pakistan,40-55,6,2
4623,Darrin,Inestroza,Kenya,25-39,2,2
4624,Pamula,Fahner,Latvia,18-25,1,0
4625,Collin,Forest,Spain,25-39,3,0
4626,Karena,Yorker,Costa Rica,18-25,1,2
4627,Patrica,Forcade,Kazakhstan,25-39,2,3
4628,Sanjuana,Beerly,Greece,40-55,2,2
4629,Kasey,Nuon,Côte d’Ivoire,18-25,1,0
4630,Alice,Vickroy,Kuwait,25-39,2,2
4631,Lakenya,Glau,Kazakhstan,40-55,2,1
4632,Alyse,Lundgren,Dominican Republic,25-39,6,2
4633,Bette,Reinsvold,South Africa,25-39,2,2
4634,Ada,Burchette,New Zealand,18-25,2,0
4635,Rivka,Biler,Australia,40-55,1,2
4636,Merry,Pollok,Portugal,40-55,1,2
4637,Dann,Capozzoli,Spain,40-55,3,1
4638,Jeanmarie,Bynun,Turkey,25-39,1,1
4639,Socorro,Wanders,Ireland,25-39,3,3
4640,Shannan,Bagwell,Japan,40-55,3,2
4641,Nelle,Weyrick,Northern Mariana Islands,40-55,1,2
4642,Lelia,Diserens,Sweden,25-39,1,2
4643,Erika,Kiedrowski,Isle of Man,40-55,4,1
4644,Dotty,Conigliaro,Belgium,18-25,4,3
4645,Shavonne,Cumens,Senegal,18-25,2,2
4646,Terence,Slutzky,Mozambique,18-25,1,2
4647,Yolonda,Linde,Guatemala,25-39,1,2
4648,Glenda,Loe,Morocco,25-39,2,1
4649,Jeanie,Ramsey,Switzerland,25-39,3,2
4650,Elena,Abubakr,Kyrgyzstan,40-55,3,1
4651,Lavern,Prudden,Romania,40-55,2,2
4652,Benny,Polakis,Monaco,40-55,2,2
4653,Obdulia,Winnewisser,Russia,25-39,3,1
4654,Desmond,Wallington,Somalia,25-39,3,1
4655,Rhett,Daubenmire,Haiti,25-39,3,1
4656,Cinda,Mcconnell,Iceland,25-39,3,1
4657,Eunice,Zarrella,Romania,18-25,2,2
4658,Danial,Mccra,Australia,25-39,2,2
4659,Ailene,Padalecki,South Africa,18-25,2,2
4660,Sudie,Hays,Czechia,25-39,1,2
4661,Holley,Leinweber,Pakistan,25-39,2,2
4662,Abby,Jaimes,United States,40-55,4,2
4663,Nakisha,Mantifel,Taiwan,18-25,3,2
4664,Love,Collazo,Australia,25-39,1,0
4665,Lonny,Grobes,Indonesia,25-39,1,2
4666,Johna,Neumeister,New Zealand,25-39,3,1
4667,Liliana,Guzman,Croatia,25-39,2,2
4668,Laverna,Lauritsen,Ethiopia,18-25,1,2
4669,Bobbye,Alfreds,Thailand,18-25,1,2
4670,Lucia,Schnitker,Iraq,25-39,3,2
4671,Clara,Sepe,Bahamas,40-55,3,0
4672,Naomi,Devitt,Ireland,40-55,1,2
4673,Manda,Luebke,Estonia,40-55,2,2
4674,Herschel,Raguso,Austria,25-39,1,2
4675,Latonia,Cunanan,Czechia,25-39,1,2
4676,Mara,Montez,Mexico,18-25,2,1
4677,Madelene,Trzaska,Japan,25-39,1,2
4678,Alexa,Overcash,Zambia,18-25,3,3
4679,Lela,Delbo,Kuwait,40-55,3,2
4680,Mafalda,Khim,Romania,18-25,4,3
4681,Nikita,Kurns,Tunisia,18-25,2,1
4682,Hosea,Gillie,Northern Mariana Islands,40-55,1,2
4683,Vanna,Wynn,Slovenia,55-67,1,2
4684,Paulina,Michelotti,Ghana,40-55,0,1
4685,Johnny,Glisson,Senegal,18-25,3,2
4686,Angelina,Schadegg,Moldova,25-39,1,2
4687,Collene,Cragar,Netherlands,55-67,6,3
4688,Jenee,Cina,Georgia,25-39,3,0
4689,Hildred,Klamet,Algeria,40-55,2,1
4690,Sharell,Dorfman,Myanmar (Burma),40-55,3,2
4691,Marisha,Kolman,Martinique,25-39,2,1
4692,Leonard,Kopecky,Yemen,25-39,1,2
4693,Karena,Fell,Canada,25-39,4,2
4694,Deloras,Balzarine,Macedonia (FYROM),25-39,3,1
4695,Shawnna,Mcdow,Togo,40-55,3,2
4696,Kristie,Goldfuss,Saudi Arabia,25-39,3,2
4697,Jewel,Rudisail,Cambodia,25-39,3,2
4698,Lillie,Monday,Guam,25-39,1,2
4699,Marg,Scheffer,Jamaica,55-67,4,1
4700,Linh,Emperor,Brazil,25-39,4,1
4701,Alex,Daigneault,Benin,55-67,2,2
4702,Elsie,Alamo,U.S. Virgin Islands,40-55,3,0
4703,Jaqueline,Parmentier,Netherlands,40-55,2,2
4704,Harriette,Poort,Ukraine,18-25,1,1
4705,Merissa,Kretzschmar,Jordan,40-55,1,2
4706,Johnnie,Gumpert,Ghana,18-25,4,1
4707,Dorian,Gardea,Costa Rica,25-39,3,2
4708,Leah,Lindbeck,Norway,18-25,1,2
4709,Delmer,Gennaria,Northern Mariana Islands,40-55,3,1
4710,Elyse,Knop,Palestine,25-39,1,2
4711,Towanda,Gordley,Colombia,40-55,3,2
4712,Rosia,Brunjes,Sri Lanka,18-25,1,1
4713,Darla,Soifer,Taiwan,40-55,3,1
4714,Malia,Dangel,Thailand,18-25,3,2
4715,Magaly,Lust,Kenya,25-39,3,1
4716,Rubye,Abilez,Tajikistan,25-39,1,0
4717,Artie,Hardina,Ireland,25-39,1,1
4718,Dedra,Korpi,Denmark,25-39,3,1
4719,Nerissa,Tumey,Qatar,25-39,2,1
4720,Shannan,Servedio,Germany,25-39,2,2
4721,Karine,Mccaskell,Philippines,18-25,1,1
4722,Olevia,Bayly,Israel,25-39,1,2
4723,Rosette,Ginnis,Malaysia,25-39,4,1
4724,Ardath,Thornsbury,St. Lucia,25-39,1,3
4725,Juliet,Arguilez,United States,18-25,1,2
4726,Hyo,Hayburn,Greece,18-25,2,3
4727,Betsey,Durre,Spain,25-39,3,1
4728,Ramona,Bobola,Pakistan,18-25,6,2
4729,Wynona,Vazquez,Iraq,40-55,2,0
4730,Ted,Capoccia,Réunion,40-55,4,2
4731,Janetta,Cabotage,Uganda,55-67,3,1
4732,Calvin,Ezzo,Ghana,55-67,1,0
4733,Charmaine,Ribeiro,Uganda,18-25,2,2
4734,Clay,Heffernan,Denmark,40-55,3,3
4735,Bess,Klever,Hong Kong,25-39,1,1
4736,Adrian,Skrobacki,Slovenia,40-55,3,1
4737,Katherina,Orange,Venezuela,55-67,3,3
4738,Maynard,Gartin,Myanmar (Burma),25-39,3,1
4739,Sau,Musco,Zimbabwe,25-39,3,2
4740,Denis,Brehony,Central African Republic,40-55,2,0
4741,Loma,Hellenbrand,Finland,18-25,1,2
4742,Manuel,Boris,Zimbabwe,18-25,2,1
4743,Milda,Thieklin,Luxembourg,25-39,1,2
4744,Carmine,Jefferson,Laos,25-39,3,2
4745,Cindy,Muoio,Thailand,25-39,2,1
4746,Lasandra,Drzazgowski,Bahamas,40-55,2,2
4747,Rayford,Hairr,Peru,25-39,2,1
4748,Denna,Jenner,Philippines,25-39,3,1
4749,Madelene,Cholewa,Vietnam,25-39,0,2
4750,Irene,Mcginister,Sint Maarten,55-67,1,1
4751,Avril,Piche,Switzerland,25-39,3,1
4752,Marlo,Martignago,India,40-55,2,1
4753,Brynn,Kretsinger,Cambodia,25-39,1,1
4754,Pedro,Poto,Turkey,25-39,1,1
4755,Noreen,Rode,Denmark,18-25,1,3
4756,Edgardo,Chamorro,Norway,40-55,1,1
4757,Eliseo,Hartis,Maldives,40-55,1,2
4758,Lonna,Jourdan,Australia,18-25,2,2
4759,Krysta,Pieroni,Serbia,18-25,3,2
4760,Wesley,Harcar,Slovakia,40-55,1,2
4761,Raymonde,Taitt,Brazil,18-25,1,1
4762,Kenyatta,Santacruz,Mexico,40-55,1,1
4763,Laurinda,Bertini,Guernsey,25-39,6,2
4764,Jennefer,Vreeland,Thailand,40-55,2,1
4765,Doyle,Light,Ecuador,25-39,3,2
4766,Roy,Girres,Hungary,25-39,1,3
4767,Collen,Thull,France,40-55,3,2
4768,Clarissa,Lapage,Lithuania,25-39,1,1
4769,Rosalba,Scarpello,South Africa,18-25,2,2
4770,Genny,Cobar,Switzerland,18-25,1,1
4771,Talia,Swecker,Ukraine,25-39,3,2
4772,Voncile,Skjei,Estonia,40-55,1,1
4773,Julius,Clemo,Sweden,25-39,3,2
4774,Eartha,Melandez,Zimbabwe,40-55,4,1
4775,Kimbra,Colabella,Hong Kong,25-39,3,0
4776,Sirena,Maccarone,Lithuania,55-67,3,2
4777,Ruth,Germain,Guatemala,55-67,3,1
4778,Catalina,Hardenbrook,Peru,18-25,1,2
4779,Wanita,Haverly,France,25-39,1,2
4780,Elouise,Sohre,China,25-39,0,2
4781,Hester,Casilla,Philippines,18-25,2,0
4782,Zandra,Fahnestock,Finland,25-39,1,1
4783,Mikki,Pappas,Oman,25-39,2,2
4784,Thu,Gorsuch,Switzerland,55-67,2,0
4785,Lesia,Quinerly,Argentina,40-55,1,0
4786,Christy,Baxi,Germany,25-39,1,2
4787,Akiko,Donovan,Curaçao,18-25,1,2
4788,Magdalen,Gellman,United States,18-25,3,2
4789,Ike,Miessler,Japan,40-55,3,3
4790,Celinda,Deveney,Croatia,18-25,3,2
4791,Latoya,Iha,Vietnam,55-67,6,1
4792,Emeline,Osdoba,Anguilla,18-25,1,3
4793,Adell,Schlipf,El Salvador,55-67,3,1
4794,Rebekah,Crowers,Romania,18-25,2,2
4795,Barney,Funnye,Brazil,25-39,4,2
4796,Latoya,Hoglan,Malaysia,25-39,2,2
4797,Windy,Girman,Latvia,55-67,3,1
4798,Jessia,Parenteau,Suriname,25-39,1,2
4799,Mack,Mauch,Dominican Republic,25-39,1,1
4800,Maud,Sandow,Venezuela,25-39,1,2
4801,Rheba,Laro,France,40-55,2,2
4802,Charlie,Kenaan,U.S. Virgin Islands,40-55,3,2
4803,Mariam,Sliwinski,Canada,40-55,1,1
